test_smile,dmpnn_pre_pro,dmpnn_xgb_pre_pro,morgan_xgb_pre_pro,dmpnn_morgan_xgb_pre_pro,target
CC(C)C1=C(CC2=CC=CC=C2)N(COCC2=CC=CC=C2)C(=O)NC1=O,[1.7086517800635193e-06],0.00010008509,0.00021187584,0.0001595117,0.0
NC1=NC(=CS1)C1=NC(N)=NC=C1,[3.9156371478554775e-09],9.997978e-05,5.4136286e-05,0.0001909098,0.0
[H][C@]1(O)O[C@]([H])(CO)[C@]([H])(OS(O)(=O)=O)[C@]([H])(O)[C@@]1([H])N=C(C)O,[7.140066532809741e-13],9.995472e-05,0.00010718304,0.00015343243,0.0
NC(=O)CC1=CC=CC(C(=O)C2=CC=CC=C2)=C1N,[8.343881199834868e-05],9.995005e-05,0.0002809927,0.00010952728,0.0
C[C@H]1CC2=C(NC3=CC(Cl)=C(F)C=C23)[C@@]2(N1)C(=O)NC1=CC=C(Cl)C=C21,[0.0002124124875990674],9.98644e-05,0.002920585,0.000114281596,0.0
CCCCN1C[C@H](OC(=O)CCC)[C@@H](OC(=O)CCC)[C@H](OC(=O)CCC)[C@H]1COC(=O)CCC,[1.4576943385691266e-07],9.977606e-05,0.000112534915,0.00015622276,0.0
OC(=O)CN1C2=CC=CC=C2CC[C@H](NC(=O)C2(C[C@@H](CCC3=CC=CC4=CC=CC=C34)C(O)=O)CCCC2)C1=O,[0.00041817096644081175],9.976427e-05,0.009584624,0.00013694935,0.0
CC(C)[C@]1(CC(=NO1)C1=NC=CC2=CC=CC=C12)C(=O)N[C@H]1CC(=O)O[C@]1(O)CF,[4.660698209590919e-07],9.9734774e-05,0.0063934624,0.000115893585,0.0
CCC(C)(CN(C)C)OC(=O)C1=CC=CC=C1,[1.5679543139413e-05],9.9723744e-05,4.116318e-05,0.00014734364,0.0
[H][C@](N)(CS)CC(O)=O,[3.448447927212328e-08],9.9718716e-05,5.5597826e-05,0.0001749132,0.0
O=C(NCCCC1=CC=CC=C1)NC1CCCCC1,[5.052214874012861e-06],9.967145e-05,0.000105463754,0.00018875948,0.0
COC1=CC(Br)=C(OC)C=C1CCN,[3.3577161957509816e-06],9.9598394e-05,4.229861e-05,0.00017947491,0.0
OC(CN1C=CN=C1[N+]([O-])=O)CN1CCCCC1,[1.0466657540675328e-09],9.9557285e-05,0.0002011286,9.3102506e-05,0.0
N[C@H](CC1=CC=C(OC[18F])C=C1)C(O)=O,[1.2226548278704286e-05],9.9541336e-05,6.187666e-05,0.00011418368,0.0
CN1C=NC2=C1N=C(N)N=C2O,[6.334575118671637e-06],9.9520454e-05,0.0030659006,0.00022839777,0.0
CC1=CC=CC(O)=C1,[0.0006636081379838288],9.950185e-05,0.0004144662,0.00016630291,0.0
COC1=C2C=CC(=O)OC2=CC2=C1C=CO2,[1.845200313255191e-05],9.945149e-05,0.0003438219,0.00017183169,0.0
CN[C@@H](C)CC1=CC=CC=C1,[1.2630127912416356e-06],9.9405595e-05,5.8345762e-05,0.00018199558,0.0
CS(=O)(=O)NC1=CC=C(C=C1OC1CCCCC1)[N+]([O-])=O,[1.7058645607193057e-09],9.9367586e-05,0.0003188134,0.00013003593,0.0
CNC(C)C(=O)C1=CC=C(C)C=C1,[0.00017054137424565852],9.930867e-05,0.000119936056,0.0002180241,0.0
CNC(C)C(=O)C1=CC=CC=C1,[2.874157507903874e-05],9.9300814e-05,0.00019554843,0.00013391889,0.0
[H][C@]12[C@H](C[C@H](O)C=C1C=C[C@H](C)[C@@H]2CC[C@@H](O)C[C@@H](O)CC(O)=O)OC(=O)[C@@H](C)CC,[7.467962359619662e-11],9.930043e-05,0.00033275236,0.00015900662,0.0
CCC1=C(C)NC(=O)C(N(C)CCOC)=C1CC1=CC=CC(C)=C1,[8.565675670979545e-06],9.9230005e-05,0.0005522973,0.00015081643,0.0
OC(=O)C1=NON=C1O,[3.567453624175876e-12],9.920229e-05,6.554978e-05,0.00015703132,0.0
NC(=N)NCCS[C@@H](CC(O)=O)C(O)=O,[5.09888707256323e-07],9.917968e-05,8.737126e-05,0.00013599433,0.0
[H][C@@](OC(C)=O)(C(=O)NC1=CC=CC2=C1C(=O)C(=O)NC2=O)C1=CC=CC=C1,[8.08072012081773e-12],9.913553e-05,0.0008130024,0.00011528055,0.0
[H][C@@](C)(NC(=O)[C@@]([H])(CC(=O)NO)CC1=CC=CC=C1)C(O)=O,[5.180171456231619e-07],9.912115e-05,6.739414e-05,0.00017448892,0.0
[H][C@](C)(C1=CC=CN1)C1=C2C=C(NC(N)=O)C=CC2=NC1=O,[2.4355304439893644e-09],9.907438e-05,0.0035123946,0.000116863615,0.0
[H]\C(C[C@](CC1=CC=C(C=C1)C(F)(F)P(O)(O)=O)(N1N=NC2=CC=CC=C12)C1=NC2=CC=CC=C2S1)=C(\[H])C1=CC=CC=C1,[4.2968440538970754e-07],9.906059e-05,0.0026330024,0.00011385196,0.0
CNC1=CC=C(\C=C\C2=CC=C(OCCOCCOCC[18F])C=C2)C=C1,[7.415730465254455e-07],9.905361e-05,0.00021356007,0.00015510003,0.0
OC(=O)C1=CC(=CC=C1O)\N=N\C1=CC=C(O)C(=C1)C(O)=O,[2.113981631076973e-15],9.9043675e-05,1.7220502e-05,0.00014463231,0.0
NC1=C(N2C=C(C=CC2=N1)C(=O)C1=C(F)C=CC=C1F)C(=O)C1=CC=CC=C1,[0.0004344155022408813],9.896325e-05,0.01303923,7.8850884e-05,0.0
C[C@H](N)C(=O)C1=CC=CC=C1,[9.658479939389508e-06],9.895239e-05,0.00010298783,0.00010507218,0.0
CCCC[C@H](C)C[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC\C=C\C(O)=O,[3.894522748737472e-08],9.891447e-05,0.00010184792,0.00013024366,0.0
NC1=NC=C(O1)C(=O)C1=CC(Br)=CC=C1,[1.2196547686471604e-05],9.886269e-05,0.0004663517,0.00013537277,0.0
COC1=CC=C(OC(=O)N(CC(O)=O)CC2=CC=C(OCCC3=C(C)OC(=N3)C3=CC=CC=C3)C=C2)C=C1,[0.00019866172806359828],9.8862605e-05,0.00030367466,0.00013755097,0.0
CC(C)NCC(O)C1=CC=C(Cl)C(Cl)=C1,[3.0262509653766756e-07],9.878881e-05,6.198355e-05,0.00012114097,0.0
NC1=NC2=C(N(CCNC(CO)CO)C=N2)C(=O)N1,[1.9680025786783517e-07],9.878683e-05,0.0090319915,0.00023342343,0.0
[H][C@@](CC(=O)N1C[C@@]2([H])CCCC[C@@]2([H])C1)(CC1=CC=CC=C1)C(O)=O,[1.07205699872992e-09],9.8785706e-05,0.00026040385,0.00010279926,0.0
[H][C@@](CCCC)(N1CCN[C@]([H])(CC2=CC=CC=C2)C1=O)C(O)=O,[3.236823249608278e-05],9.8733064e-05,0.00017907884,0.00012942987,0.0
CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=C1N=C1C=CC=CC1=C3\C=N\OCCN)C2=O,[9.555218127843546e-08],9.872365e-05,0.005293992,0.00017043896,0.0
COC1=CC=C(OC2=NC=NC(=C2)N(C)CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)C=C1,[0.0014689769595861435],9.869861e-05,0.0009067856,0.00012315172,0.0
[H][C@](C)(CC)C1=C(O)C=CC(=C1)C(O)=N[C@]1([H])CNCCC[C@@]1([H])OC(=O)C1=CC=C(C=C1)C(=O)C1=C(O)C=CC(OC)=C1,[2.8702488634735346e-05],9.865419e-05,0.00032851598,0.00016536066,0.0
NC1=C(\N=N\C2=CC=CC(=C2)C(F)(F)F)C(=N)N=N1,[1.039129577002605e-30],9.86271e-05,0.000667693,8.965557e-05,0.0
O=C(CC1=CC2=C(C=CC=C2)C=C1)NC1=CC(=NN1)C1CC1,[1.9165985577274114e-05],9.8532815e-05,0.00061027205,0.00011864568,0.0
CO[C@@H]1C=CC=C(C)CC2=CC(N(C)C(=O)C[C@H](OC(=O)[C@H](C)N(C)C(=O)CCC(C)(C)SSCCC(C(N)=O)S(O)(=O)=O)[C@]3(C)O[C@H]3[C@H](C)[C@@H]3C[C@@]1(O)NC(=O)O3)=C(Cl)C(OC)=C2,[2.2874828573549166e-06],9.852512e-05,0.0028520895,0.00014712548,0.0
[O-][N+](=O)C1=CC(=CC=C1)[N+]([O-])=O,[3.0932502653041594e-12],9.8414035e-05,4.45172e-05,0.00011246122,0.0
COC1=CC=C2N=C(COC3=CC=C(CC4SC(=O)NC4=O)C=C3)N(C)C2=C1,[0.0002043737767962739],9.838719e-05,0.0022211156,0.00015022953,0.0
NC1=NC2=C(C=C3NC=NC3=C2CCC2=CC=CC=C2)C(=O)N1,[2.9120519684511237e-05],9.824226e-05,0.0024162452,9.3302384e-05,0.0
[H][C@@]12COC3=C(C=C(OC)C(OC)=C3)[C@]1([H])C(=O)C1=CC=C3O[C@H](CC3=C1O2)C(C)=C,[2.967236056861111e-08],9.813403e-05,0.0003398079,0.000105686544,0.0
OC(=O)[C@@]1(CC2=CC=CC(NC3=NC=CS3)=N2)CC[C@@H](CC1)OC1=C(F)C(Cl)=CC=C1,[0.0002084014704450965],9.812879e-05,0.00934604,0.00013056546,0.0
COC(=O)C1=CC=C(OC(=O)CCCCCCC(=O)NO)C=C1,[2.1548352378886193e-05],9.812307e-05,8.636678e-05,0.00020177301,0.0
[H][C@@]1(O)[C@@]([H])(O)[C@@]([H])(COC2=CC=CC=C2)N(CC2=CC(=CC=C2)C(O)=NC)S(=O)(=O)N(CC2=CC=CC=C2)[C@]1([H])COC1=CC=CC=C1,[4.600741249305429e-06],9.807031e-05,0.00058255816,0.000112304224,0.0
CC[C@@H](C)C1=C(O)C2=C(O)C3=C(C[C@H](CC3=O)[C@H](OC)C(=O)[C@@H](O)[C@@H](C)O)C=C2C=C1,[3.610188343827758e-07],9.8052544e-05,0.000105581086,0.00013949221,0.0
[H][C@]1(C[C@]2(N=C(O)N=C2O)C2=C(O1)C=CC(F)=C2)C(O)=N,[7.286320991006789e-10],9.804226e-05,0.00015531716,0.00010941307,0.0
C[C@H](NC(=O)CCC(F)(F)F)C(=O)N[C@H]1C2=CC=CC=C2C2=CC=CN=C2N(CCO)C1=O,[7.9991681559477e-05],9.8040495e-05,0.007657645,0.00015298728,0.0
[H][C@@](COC(=O)CCCCCC)(COP(O)(O)=O)OC(=O)CCCCCC,[3.624481825781345e-09],9.80347e-05,5.053511e-05,0.00013277099,0.0
[H]\C(=C1\CCCN=C1C1=CN=CC=C1)C1=C(OC)C=C(OC)C=C1,[9.322555172275315e-08],9.8001794e-05,0.012568208,0.000100755984,0.0
CC(C)C[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C1=CN=CC=N1)B(O)O,[1.7947752439795295e-06],9.791259e-05,0.0017257312,0.00015517771,0.0
CCOC(=O)[C@@H](N)CCC(=O)N[C@@H](CSCC1=CC=CC=C1)C(=O)N[C@@H](C(=O)OCC)C1=CC=CC=C1,[1.0362084168491492e-07],9.790652e-05,0.00016780147,0.00016726057,0.0
OC(CNCCCCCCNCC(O)C1=CC(O)=C(O)C=C1)C1=CC(O)=C(O)C=C1,[5.531348961085314e-07],9.788906e-05,7.890346e-05,0.00019986076,0.0
CCC1(C(=O)NCNC1=O)C1=CC=CC=C1,[2.1820136680616997e-05],9.7829616e-05,0.00064282154,0.00018177548,0.0
CC(C)NCC(O)COC1=CC=C(NC(C)=O)C=C1,[9.445774935556983e-07],9.758522e-05,8.923021e-05,0.00022540065,0.0
OCl,[0.025731327012181282],9.7581506e-05,2.3026352e-05,0.00018231115,0.0
COCCOCCOCCOC1=C(O)C(=CC=C1)C1=N[C@](C)(CS1)C(O)=O,[5.688457918040513e-07],9.756586e-05,0.0004177028,0.00016109095,0.0
[H][C@](C)(N=C(O)[C@@]([H])(C)N=C(O)CCCC[C@]([H])(N=C(O)CN)C(O)=O)C(O)=O,[1.6628787105968379e-12],9.748152e-05,5.490068e-05,0.00014655477,0.0
NS(=O)(=O)C1=C(Cl)C=C(NCC2=CC=CO2)C(=C1)C(O)=O,[3.870308319164906e-06],9.738647e-05,0.00030114644,0.00016344631,0.0
CN1CCC(CC1)=C1C2=CC=CC=C2C=CC2=CC=CC=C12,[4.228552796803342e-08],9.738564e-05,0.0026685682,0.00013611562,0.0
[H][C@](CC)(COC1=CC=CC=C1)O[P@](C)(Cl)=O,[6.212119387782877e-06],9.734739e-05,8.706453e-05,0.00016376299,0.0
CN1[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1,[5.5678439636608346e-09],9.7294665e-05,0.00031457198,8.931246e-05,0.0
CO[C@]1(NC(=O)C(C(O)=O)C2=CSC=C2)[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O,[9.400893952182798e-11],9.725043e-05,9.485671e-05,0.00012402463,0.0
CCC[C@@H](C)C[C@H](CN)CC(O)=O,[5.550665179224201e-13],9.717599e-05,6.602091e-05,0.00012853819,0.0
[H][C@]1(CO)O[C@]([H])(OC2=CC(=CC(=C2)N(=O)=O)C(O)=NCCCN2CCN(CCCN)CC2)[C@]([H])(O)[C@@]([H])(O)[C@@]1([H])O,[1.3225576189768162e-08],9.714551e-05,0.00019807596,8.616721e-05,0.0
COC1=CC=C(CC(C)N)C=C1,[9.660257092036773e-06],9.704802e-05,5.2210977e-05,0.00016439897,0.0
COC1=CC(N)=C(Cl)C=C1C(=O)NCC1CCN(CC[C@H](OC(N)=O)C2=CC=C(F)C=C2)CC1,[0.0006967161316424608],9.6915115e-05,0.003766335,0.00010087375,0.0
[H][C@]1(COC2=CC=C(C=C2)C(=O)C2=CC=C(C=C2)C2=CSC=C2)CCCN1,[2.3903578039607964e-05],9.690791e-05,0.000421051,0.00015369672,0.0
[H][C@]1(CCCN1C(=O)OCC1=CC=CC=C1)C(=O)NNCCCCN,[1.3694696463062428e-05],9.686468e-05,0.0005304663,0.00010302732,0.0
[H]\C(CCCCCC)=C(/[H])CCCCCCCCCC(O)=N[C@@]1([H])[C@]([H])(OC[C@@]2([H])O[C@]([H])(OP(O)(O)=O)[C@]([H])(N=C(O)CC(=O)CCCCCCCCCCC)[C@@]([H])(OCCCCCCCCCC)[C@]2([H])O)O[C@]([H])(COC)[C@@]([H])(OP(O)(O)=O)[C@]1([H])OCC[C@@]([H])(CCCCCCC)OC,[2.6846858069973223e-12],9.68631e-05,0.00012438965,0.00014255836,0.0
[H][C@@]1(O)[C@]([H])(O)[C@]([H])(NCC2=CC=CC=C2)[C@@]([H])(SC)[C@]1([H])O,[1.654864960343172e-11],9.6859876e-05,0.00011845982,0.00013199516,0.0
N=C1NC(=O)\C(S1)=C/C1=CC=CC=N1,[6.124641131711669e-16],9.6849995e-05,0.00041870365,0.00013424965,0.0
CC1(C)NC(=O)N(C1=O)C1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,[2.2380916107067605e-06],9.684233e-05,0.00010934289,0.00010115781,0.0
CCC1=NC2=C(C)N=C(C)C=C2N1C1=CC=C(CCNC(=O)NS(=O)(=O)C2=CC=C(C)C=C2)C=C1,[0.0004712017544079572],9.681241e-05,9.233075e-05,0.00014330988,0.0
CCCN(C)C(=O)[C@@H]1OC(=C[C@H](NC(N)=N)[C@H]1NC(C)=O)C(O)=O,[8.550832958365007e-11],9.6797645e-05,0.00013510326,0.00015534219,0.0
[H][C@@](C)(NC(=O)[C@@]([H])(NC(=O)[C@@]1([H])O[C@]1([H])C(=O)OCC)[C@@]([H])(C)CC)C(O)=O,[7.991597938961092e-10],9.676303e-05,0.00015672017,0.00019750548,0.0
[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)CC1=CC=CC=C1)C(O)=O,[1.4532746718032286e-05],9.672493e-05,4.1683066e-05,0.00012258152,0.0
[H][C@@](CCCC)(NC(=O)[C@]([H])(CC(C)C)NC(=O)OCC1=CC=C(Br)C=C1)C=O,[4.343582133969903e-07],9.6706484e-05,5.6989265e-05,0.00011471263,0.0
[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@H]2NC(=O)[C@H](O)C1=CC=CC=C1)C(O)=O,[6.242403571832256e-08],9.669911e-05,0.0033699211,0.00012670006,0.0
CCC1=C(C(=O)C(N)=O)C2=C(OCC(=O)OC)C=CC=C2N1CC1=CC=CC=C1,[9.045332262758166e-06],9.667457e-05,0.0023468025,0.00015076538,0.0
OC(O)CC1=CC(Br)=C(OC2=CC(C(O)NCCC3=CC=CC=C3)=C(O)C=C2)C(Br)=C1,[0.00026989958132617176],9.6605836e-05,0.0017353583,0.00012705999,0.0
CCC1=C(N(N=C1C(O)=NN1CCCCC1)C1=C(Cl)C=C(Cl)C=C1)C1=CC=C(Br)C=C1,[3.7003253964940086e-05],9.657626e-05,0.00012280907,0.00011793989,0.0
[H][C@](N)(CC1=CC=CC=C1)C(=O)OC,[3.4786628475558246e-06],9.655316e-05,0.00013392042,0.00017242171,0.0
[H][C@@](CC1=CC=CC=C1)(NC(=O)[C@]1([H])CSCCN1S(=O)(=O)C1=CC=C(C)C=C1)C(=O)OCC,[0.00010469042899785563],9.654716e-05,0.00026068406,0.000112911446,0.0
NC1=C(NC(=O)NC1=O)[N+]([O-])=O,[2.3197676418673652e-11],9.6484306e-05,0.00030473934,0.00011004591,0.0
[H][C@@](C)(OP(O)(=O)OC[C@@]([H])(O)[C@@]([H])(O)[C@@]([H])(O)CN1C2=C(C=CC(O)=C2)C=C2C(O)=NC(=O)N=C12)C(O)=N[C@@]([H])(CCC(O)=N[C@@]([H])(CCC(O)=O)C(O)=O)C(O)=O,[5.2468141831241155e-08],9.6460935e-05,0.004159367,0.00013499806,0.0
CN(CC(=O)NC1=NC2=C(S1)C=C(OC(F)(F)F)C=C2)C(=O)CNC(=O)CN,[1.2457328011805657e-05],9.638683e-05,0.001127414,0.00018702331,0.0
[H][C@](N)(O)CC1=CNC2=CC=CC=C12,[2.4553983166697435e-06],9.636974e-05,0.00017867325,0.0001675431,0.0
O[C@@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC(O)=C(O)C=C1,[5.480011168401688e-06],9.625118e-05,0.00066518167,0.00017571625,0.0
[H][C@@](O)(CN1CCN(CC2=CC3=CC=CC=C3O2)C[C@@]1([H])C(O)=NC(C)(C)C)C[C@@]([H])(CC1=CC=CC=C1)C(O)=N[C@@]1([H])C2=CC=CC=C2C[C@@]1([H])O,[0.00012047638301737607],9.622317e-05,0.00080976065,0.00012836243,0.0
[H][C@](CC)(NC=O)C1=CC=CC=C1,[4.9005422624759376e-05],9.621005e-05,8.527817e-05,0.00014682613,0.0
[H][C@@](N1C=NC2=NN(C=C2C1=S)[C@@]1([H])C=CN(C=C1C([O-])=N)[C@]1([H])O[C@]([H])(COP([O-])(=O)OP(O)(=O)OC[C@@]2([H])O[C@@]([H])(N3C=NC4=C(N)N=CN=C34)[C@]([H])([O-])[C@]2([H])[O-])[C@@]([H])(O)[C@@]1([H])O)(C(=O)N1CCCCCC1)C1=CC=CC=C1,[1.4638269476563437e-06],9.619153e-05,0.037964992,0.000104365194,0.0
COC(=O)C1=C(O)C=CC=C1OC\C=C\C1=CC(=CC=C1)C1=C(CO)C(=NO1)C(O)=O,[2.1349329472286627e-05],9.6063384e-05,0.0041113547,0.00013048743,0.0
NS(=O)(=O)C1=CC=C(C=C1)C1=CC=C(O1)\C=C1/SC(=N)NC1=O,[2.1250479154133473e-10],9.594794e-05,0.00022555307,0.00012787094,0.0
[H]C(=C([H])C([H])(C)C([H])(OC(C)=O)[C@]([H])(C)C(=O)CC[C@]([H])(C)[C@]([H])(C[C@]1([H])OC(=O)C[C@@]([H])(O)CCCC(=O)C[C@]([H])(C)C2=COC(=N2)C2=COC(=N2)C2=COC(=N2)\C([H])=C([H])\C[C@]([H])(OC)[C@@]1([H])C)OC)N(C)CO,[9.789125954284827e-09],9.5889765e-05,0.025739139,0.00013701453,0.0
O=C1NNC(=O)C2=CC(=CC=C12)[N+]1=NC(\C=C\C2=CC=CC=C2)=NN1C1=NC2=C(S1)C=CC=C2,[1.8765132381304284e-06],9.581399e-05,0.005681048,0.0001534911,0.0
CC1(C)N=C(N)N=C(N)N1OCCCOC1=CC(Cl)=C(Cl)C=C1Cl,[8.574061212129891e-06],9.575746e-05,0.0004981896,0.00016937894,0.0
[H][C@@](CC)(CO)NC1=NC2=C(N=CN2C(C)C)C(NCC2=CC=CC=C2O)=N1,[3.0325711577461334e-06],9.572267e-05,0.0025673013,0.00015833172,0.0
CC1=C(CC(O)=O)C2=CC(F)=CC=C2\C1=C/C1=CC=C(C=C1)S(C)(=O)=O,[1.0379002518545732e-10],9.568745e-05,2.6342539e-05,9.839789e-05,0.0
FC1=CC=C(CC2CCNCC2)C=C1,[1.2633686097274222e-08],9.559333e-05,3.446819e-05,0.00013454581,0.0
[H]N([H])S(=O)(=O)C1=CC=C(C=C1)C(=O)N([H])C[C@H](C)CN1C=CC2=CC=CC=C12,[1.0467228094057646e-05],9.558959e-05,0.00032199535,9.208087e-05,0.0
COC1=CC=C(\C=C\C(=O)OCCC(C)C)C=C1,[5.069579492555931e-05],9.554894e-05,0.00014315241,0.00016293842,0.0
CCN(CC)CCOC(=O)C1=CC=C(N)C=C1.[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)CC1=CC=CC=C1)C(O)=O,[8.184233593055978e-05],9.550321e-05,0.0002786097,0.00010558964,0.0
CCNC(=O)[C@@H]1O[C@H]([C@H](O)[C@H]1O)N1C=NC2=C1N=CN=C2N,[3.0373528261407046e-06],9.54983e-05,0.008112702,0.00014966306,0.0
CC1=NC=C(N1CCO)[N+]([O-])=O,[3.737861220542982e-08],9.544959e-05,0.00033328196,0.00013992983,0.0
OC(=O)C1=C(I)C(NC(=O)CCCCC(=O)NC2=C(I)C=C(I)C(C(O)=O)=C2I)=C(I)C=C1I,[5.437069522905291e-13],9.5447496e-05,6.644618e-05,0.00013741176,0.0
CCC1=C(C(=O)C(N)=O)C2=C(OCC(O)=O)C=CC=C2N1CC1=CC=CC=C1,[1.15283764898777e-05],9.53157e-05,0.0016947024,0.00012592872,0.0
[H][C@]12C[C@@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)\C=C\C=C\C=C\C=C\C=C\C=C\C=C\[C@H](C)[C@@H](O)[C@@H](C)[C@H](C)OC(=O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@H](O)C[C@](O)(C[C@H](O)[C@H]1C(O)=O)O2,[1.4422673721981027e-08],9.5220676e-05,0.014850585,0.00015541774,0.0
CCOC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCC1=CC=C(C=C1)C(\N)=N\O)C1CCCCC1,[2.0593997760443017e-06],9.5141164e-05,0.00012256678,0.00014723986,0.0
[H][C@](O)(CN=[N+]=[N-])C1=CC=C(C=C1)[N+]([O-])=O,[8.746482704768965e-11],9.5125106e-05,6.0114985e-06,0.00010110979,0.0
NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1,[0.00012272184540051967],9.510588e-05,0.0014166766,0.00023812702,0.0
[H][C@]1(CO)O[C@@]([H])(N=C(O)CCCCCN=C(O)OC)[C@]([H])(O)[C@@]([H])(O)[C@@]1([H])O,[4.3904299218411325e-07],9.505013e-05,6.0213766e-05,0.00013225444,0.0
NC1=NC(=NC(N)=N1)C1=C(Cl)C=CC(Cl)=C1,[1.4726452945978963e-06],9.500998e-05,0.00023588087,0.00012860684,0.0
[H][C@@]12OC3=C(OC(C)=O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@@]11C[C@]([H])([C@](C)(O)CCC)[C@]2(OC)C=C1,[6.183965339801034e-09],9.492893e-05,0.0024887163,0.00011492,0.0
CCNC(C)CC1=CC=CC=C1,[2.122983921992727e-08],9.489697e-05,4.145627e-05,0.00014189424,0.0
NC1=NC2=NC=C(N=C2C(=O)N1)[C@@H](O)[C@H](O)CO,[8.268101737485267e-06],9.4876625e-05,0.0054478664,0.00016542563,0.0
[H][C@@](CC1=CC=CC=C1)(NC(C)=O)C(O)(O)C(F)(F)F,[1.5988614450179739e-06],9.484866e-05,8.8703964e-05,0.000117694195,0.0
CC(C)[C@H](N1C=C(COC2=CC3=C(C=C2)N=C(S3)S(N)(=O)=O)N=N1)C(=O)N[C@@H](CC1=CC=C(OCCF)C=C1)C(O)=O,[9.441983479518967e-07],9.4819276e-05,0.0012819921,0.00014948835,0.0
NC(=O)C1(CCNCC1)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](CC1=CNC2=CC=CC=C12)NC(=O)[C@@H](CC1=CSC2=CC=CC=C12)NC(=O)C1CCNCC1,[2.5330089556518942e-05],9.467164e-05,0.00027056996,0.00014685847,0.0
OC[C@@H](O)CNC(=O)C1=C(NC2=C(F)C=C(I)C=C2)C=NC=C1,[1.1624424587353133e-05],9.461777e-05,0.0068603274,0.00019370698,0.0
[H][C@@]1(COC2=CC=C(F)C=C2)CC[C@]([H])(O1)C#CCCN(O)C(O)=N,[0.0006356763187795877],9.454056e-05,0.0006903122,0.00013213317,0.0
O=C(CC1=CC=C(C=N1)C1=CC=C(OCCN2CCOCC2)C=C1)NCC1=CC=CC=C1,[5.029208114137873e-05],9.448433e-05,0.02608725,0.00014582643,0.0
NN=C1NNC(=NN)C2=CC=CC=C12,[2.0946728909621015e-05],9.4479554e-05,0.00010723354,0.00015065027,0.0
CCC1=CC2=C(S1)N1C(C)=NN=C1CN=C2C1=CC=CC=C1Cl,[1.3292635969719413e-07],9.447136e-05,0.00070609193,0.00012132131,0.0
OC(=O)COC1=NN(CC2=CC=CC=C2)C2=CC=CC=C12,[1.2492529322116752e-07],9.443848e-05,0.0009874095,0.00013722203,0.0
[H][C@](O)(CCCCC)\C=C\[C@@]1([H])C(=O)C[C@]([H])(O)[C@]1([H])C\C=C/CCCC(O)=O,[9.51527852066647e-08],9.439292e-05,0.00024905248,0.00014112375,0.0
BrC1=C2NCCCNS(=O)(=O)C3=CC=CC(NC(N=C1)=N2)=C3,[5.505781155079603e-05],9.4329844e-05,0.003057295,0.00018419439,0.0
[H][C@]1(CO)O\C(=N/OC(=O)NC2=CC=CC=C2)[C@]([H])(NC(=O)CCC)[C@@]([H])(O)[C@]1([H])O,[6.9003038838388875e-09],9.432669e-05,7.347844e-05,0.0001750692,0.0
CC1=CC(OCCCS(C)(=O)=O)=CC(C)=C1C1=CC=CC(COC2=CC=C3[C@H](CC(O)=O)COC3=C2)=C1,[0.00018186874513048679],9.4298455e-05,0.0021593126,0.00013868968,0.0
[H][C@]1(CO)O[C@@]([H])(N=C(O)N=C(O)C2=CC=CC=C2)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O,[9.710811044172374e-10],9.428676e-05,2.3671668e-05,0.00011013986,0.0
[H][C@](N)(C[C@]([H])(O)O[C@]([H])(C)[C@]([H])(N)C(O)=O)C(O)=O,[3.6388392299357974e-10],9.418307e-05,2.7210748e-05,0.00014273846,0.0
OC(=O)CO\N=C1/C2=CC=CCC2=N/C/1=C1\C(=O)N=C2CC=CC=C12,[0.0],9.4170595e-05,4.1220614e-05,0.00014744302,0.0
C[C@@H](O)CN(C)C.C[C@@H](O)CN(C)C.C[C@@H](O)CN(C)C.CC(=O)NC1=CC=C(C=C1)C(O)=O.CC(=O)NC1=CC=C(C=C1)C(O)=O.CC(=O)NC1=CC=C(C=C1)C(O)=O.OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CNC2=O,[2.5223231205018237e-05],9.4115014e-05,0.0053628483,0.00015487336,0.0
O[C@H](COP(O)(O)=O)[C@@H](O)C=O,[1.2968694136361592e-05],9.4104165e-05,1.9997595e-05,0.00011663662,0.0
